PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,koi_disposition
-0.3343609141887702,-0.07653984343398557,0.020657777414356364,0.29696874030070225,-0.1611543439363496,0.09351879134992204,0.09962769949411573,0.017531875113731943,-0.047916515775951816,-0.04437781874324696,2
0.21116350520494587,0.7668510849527471,0.03760404043217068,0.26781765193713625,-0.1849841450360475,-0.1231684831212283,0.003974780444238057,-0.0491828397774939,-0.027217718647676036,-0.0033652212413429693,0
0.17549737949857896,0.7635440013740984,0.1142302909969176,0.21634996831982461,0.16082274580834993,-0.13034659193507772,0.012203371885819773,-0.08632695541882142,-0.035079500381676273,0.046486195931280894,0
0.20950128906657678,0.7896738702593601,0.05394579104775624,0.26396439603632976,-0.13369892937638317,-0.08657452720321718,-0.035919812321257634,0.12311751903177275,0.027113705416308902,0.014095439679915348,0
0.20965402695961818,0.7621328597563578,0.037770266976000194,0.27294698964612285,-0.18588509454668514,-0.15275531229006117,0.012082077303050227,-0.08649549180295125,-0.020859376397596142,0.042112858951444204,0
-0.358784514110404,-0.07530714951028684,0.08359751925545422,0.20243832050270436,0.17007469910417772,-0.09400310461870721,-0.04545106160624518,-0.01435403291631089,0.015461793565432926,0.0071529077317719495,2
-0.3780352191892154,-0.07508251510287177,0.12823877270258408,0.18163071536051834,0.3670467532112323,-0.1269282965655009,-0.0466287885381719,-0.019138984352356198,0.03780177939228077,0.003953968157504764,2
1.3150186557306527,0.0170534359503738,0.45391415767197235,0.20297894270682904,0.45937004353752997,-0.08189319288542041,0.03265414238104758,-0.04846196525527194,-0.01619541803849531,0.03899373914232924,0
-0.3400987973370904,-0.07622875861332329,0.043877497691663846,0.24082704839087124,-0.016773588956061063,-0.08595559816933548,-0.046477898391841146,-0.02612837340369639,0.032546352878963604,-0.0031988292236323577,2
-0.34514165706171485,-0.07938671081678245,0.04422551650779365,0.24062479915412618,-0.0169587178229329,-0.08088647586528243,0.09344487130964459,-0.004567259842237428,0.05478879407587283,-0.022318147197075314,2
-0.35145534787872157,-0.08241170329393739,0.04476804542481213,0.2403840781353337,-0.01691175999226438,-0.08055070036099847,0.23308987579093707,0.02221883654044572,0.06478285520380937,-0.013386773997138408,2
0.22622549754391327,0.7704449942252228,-0.04040878795149251,-0.3835254287691764,-0.0436373720228659,0.09420160431829451,0.0033535684544470667,-0.01032277727453323,-0.0844972857001066,0.05349001600043598,0
-0.34982770133809776,-0.0762793813404624,0.06331581725705333,0.23093874605915174,0.06879463264735762,-0.09534659306162052,-0.04438546703594384,-0.022960982736680312,0.018646145365494114,0.01317197923485579,2
-0.317100677514604,-0.0787542278606802,-0.007941283283955535,0.28317524807820604,-0.2537503502096166,-0.13120661921874996,-0.0443584893970751,-0.026394524235274306,0.02716201107022721,-0.015574845612197411,2
-0.3371514522939834,-0.07565924247975318,0.04378529871216558,0.34240247370634497,-0.09092885919945887,-0.08613832521215972,-0.04690659560547477,-0.016293547867677043,0.010106737817868174,-0.02613888962158848,2
0.3700036217102751,-0.49796826478991046,-0.48708105702285664,0.4857610721092433,0.05222174848648643,-0.0750666571171969,-0.03834884101532912,0.042658154322498705,0.027846453940515735,-0.02065934155133927,0
0.9001302222830299,0.3467417685604806,-0.45096343798825594,0.49917840196755436,0.04335944688318973,-0.07733893183683935,0.011566507199511633,0.027203584368714354,-0.07144603636455638,0.23282534493092152,0
0.14562360030228463,0.766373868164762,0.1897372154971549,0.2913508905780728,0.4119856686765229,-0.07222028899561796,0.006656796798240592,-0.09856764053681204,-0.03493238342493525,0.009453305021184912,0
-0.3499289221883495,-0.0745909907578335,0.07041767855159753,0.3344141578253056,0.02105354969579401,-0.06146584912412106,-0.04715215938730366,-0.023351997589374323,0.015329968941692612,0.013577081178012904,2
-0.3716656475535256,-0.07784606335764215,0.1029401753396208,0.23500115972213975,0.22368422104602506,-0.11204796651893942,0.09049361628769706,0.003420049548639701,0.055543570288626255,0.015001431819763517,2
-0.37637386438061615,-0.08082262129650586,0.10312267520295962,0.2347527463918211,0.22322326490121736,-0.10319051331556993,0.2289326825783607,0.02373198962933828,0.08291723873219006,-0.0005948204811552046,2
-0.3238611055569115,-0.07789739411779499,0.006624498280495187,0.3098888292958601,-0.21573862226847845,-0.10442429144495785,-0.04177367951860113,-0.02490575234708664,0.012106740961515315,0.01263750920731533,2
-0.37231235537716295,-0.07316635233889021,0.11677329662407136,0.233433209343512,0.27920014674613963,-0.06415389933479261,-0.04966753326168479,-0.0053868461877386855,-0.005549756356734223,0.004608733471202079,2
-0.37856759019249286,-0.0767131163648136,0.1172552664348801,0.23314170628172443,0.2791587177023336,-0.06293390365580431,0.09071055472490784,0.01633415399573024,0.004152993113885948,0.014953085857574955,2
-0.34177526046756246,-0.0670365770749702,0.057191225016155735,0.2909562471384734,-0.005569150558011763,-0.05027045688062313,-0.06308130267735867,0.03440218330971392,0.05479064658491204,-0.01622294625438063,2
0.9098641422935405,0.3366411323233034,-0.4746358442594598,0.4776285952349139,-0.008724901429469118,-0.10578298346642541,0.02809835687353414,-0.06540553725911079,-0.021440747039128225,0.012859312122978769,0
-0.31664786225799163,-0.07701258986224056,-0.003799010896194584,0.3386065938002321,-0.27985556385396565,-0.08123322964951658,-0.04726448564705803,-0.021456879593578046,0.010212360939843186,-0.03465230796720197,2
0.1807255298469603,0.7686095787142544,0.11188124197174895,0.30865899793154,0.08467020099593439,-0.09639805110496878,0.00026076746356525624,-0.06511126190963024,-0.009799157620389548,0.004515524832551828,0
-0.3532025475771061,-0.07123632402959719,0.06747880707110494,0.10681034515055743,0.16490217731413265,0.10290324238469385,-0.04531581741369396,0.0019361177391873147,-0.04661416653020257,-0.036291487981252875,2
-0.3320126763364237,-0.07486075720099805,0.027896441293919258,0.3320983842504629,-0.15057026747817098,-0.08086184268974916,-0.049220429466560314,-0.013455963162849038,0.016147684166979044,0.04791255716033775,2
-0.3750096249954157,-0.07333689314827373,0.12832487372523887,0.2800343065939054,0.29408727909509114,-0.07525533523979659,-0.049750787629771455,-0.013221275850481233,0.011526768865538727,-0.023708283465256018,2
-0.3452561579856596,-0.07337691627735728,0.06507319518820812,0.32228010999484286,0.008322826225408794,-0.06570040223868112,-0.05413756979565972,-0.015577685702905178,0.03527279876011495,-0.04009973709223118,2
-0.3215402182414984,-0.05991626931669295,0.01803369423675862,0.35480138564832914,-0.21581345351554226,-0.04678563013500051,-0.07359149539682533,0.1050567681081772,0.059892237504903544,-0.01267875543805328,2
0.8467176092801342,0.34284981122759717,-0.3321534112305216,0.4195034578198263,0.6003563171106714,-0.12178409198868964,0.02040052224769459,-0.028119588171996925,-0.03128129000106209,0.08469062970090722,0
-0.3528009208679187,-0.07389045013405152,0.08560264389671464,0.40435701383070893,0.03233436041999414,-0.06268860820639087,-0.04919386512591674,-0.019357373414690827,0.014147610970879881,-0.03664406999035942,2
-0.3367938663543625,-0.07446989212641944,0.051222991262940366,0.46415860969374145,-0.14861731611058004,-0.07080691474027415,-0.04833023585735864,-0.02376828767609729,0.026590490612459144,-0.0216377763212853,2
-0.34292386745946296,-0.07767343030619493,0.05165258318733383,0.46408217003671254,-0.14828520629281122,-0.07197608588472891,0.0924679945492804,0.0015156316872512335,0.038259032806777254,-0.02919145392568618,2
-0.36716630530227784,-0.07363160104952803,0.11582184111722775,0.42858895630764526,0.13692546432945132,-0.08533785389915931,-0.04527131038067521,-0.013745688195984075,0.0014315552056439849,0.006547595964972225,2
-0.29184628209252894,-0.07751832924756796,-0.08263750085234525,0.07668773207881434,-0.4160170779995649,0.06102055545402306,-0.036638154497884066,-0.0010360672833545413,-0.07959736168396073,-0.02785612011516811,2
-0.35951308036657603,-0.07551012564998434,0.06774495056937048,0.10659409387376237,0.16507439716601718,0.10371653168402235,0.09621614283207407,0.017164737975731446,-0.03699053834280466,-0.031164864582076627,2
0.1700557573654748,0.7740048906746588,0.1429813528687252,0.3434172591639696,0.18176317661305003,-0.07563040764509736,-0.006792889290943874,-0.029065776266123045,-0.005549867919964152,-0.020278621113572454,0
-0.38044711509567086,-0.0777942660918641,0.12647799903678622,0.3316546835369369,0.2482525340632643,-0.09308918002526413,0.09893873289357483,0.00638520918798491,0.0223103040146586,0.029531106505743834,2
-0.37442617532890576,-0.07484367866757553,0.12595677990431348,0.3319203403411294,0.2483414382172501,-0.09501197961358272,-0.040411596824399335,-0.019860691985650568,0.00941829845086938,0.023825953538403586,2
-0.3861869673799568,-0.08066394731347164,0.12701100996735795,0.3314037534150889,0.2481349359888805,-0.09063657662083063,0.2384084743915805,0.03282576812394627,0.037606037615731815,0.02753722295618276,2
-0.3540313836131057,-0.07101817191049217,0.08734769167564632,0.3644284802512193,0.06653386958511226,-0.08954382647755024,-0.05448206047044442,0.009697985257575165,0.031470352535282874,-0.021993710089083747,2
-0.34132275819269386,-0.07550209760793576,0.052999191371572316,0.3902122274617945,-0.08738401050312389,-0.09920073024496201,-0.045674685326500104,-0.018139741649704534,0.009409203465365331,0.0022871467554502656,1
-0.38089637876813137,-0.0743361255732886,0.14321656947112327,0.332085735075521,0.31794494455649036,-0.09356164519102131,-0.041489490522237264,-0.020806772075393772,0.016727414759203748,0.007223604536273492,2
0.1685258662647729,0.7724719655521504,0.1469654365355414,0.3765233407942821,0.17469597184477953,-0.09310467651893273,-0.004571741917745642,-0.046257993948657955,0.008692327391155906,0.015519210860211175,0
-0.3427415177769567,-0.07543705690186586,0.05981435575262221,0.39618944634371334,-0.06440298503485241,-0.09373129464282529,-0.044367701458272374,-0.019556535973317742,0.019589276085408308,-0.013824859305378922,2
-0.3490873794042502,-0.07910107233623367,0.060119096196582,0.3961826757037558,-0.06387270281114908,-0.09614796392604275,0.09732471954436572,0.002205253476172185,0.029286400181402893,-0.021986539430931602,1
-0.36445530963464606,-0.07876352413636516,0.06807365551005251,0.10626564993695582,0.16461431430964668,0.11130726407093608,0.23544227038834356,0.03659707876670171,-0.013502923948870364,-0.04190040769515942,1
-0.33563591868291004,-0.07864162950016368,0.038370420680312795,0.4179497849215866,-0.16300420117790537,-0.1828327397860583,-0.03601432862065304,-0.020162689489399106,0.018400579975529973,0.04020293205716616,2
-0.35783691592507294,-0.07103533865915655,0.09676541080228732,0.3752690765640672,0.09605317730526466,-0.053497226355186,-0.05536250830114169,-0.004199620572646233,0.029488395831935015,-0.021793039290639176,2
-0.33677747472967273,-0.07203761601852872,0.048063684248044414,0.4227706539973746,-0.13621989568089302,-0.06930561799805993,-0.05025447478701332,0.010757709291392388,0.0031521810868514774,0.002074139681130483,2
-0.3462719425555792,-0.07716356288265093,0.06299322044926522,0.41646906721801197,-0.06474847084772783,-0.13109423029620706,-0.037202740443079585,-0.020255842693590848,0.002194620986175713,0.03640515428718415,2
-0.3510692095158105,-0.08001113733045175,0.06331484315699339,0.4163425828547942,-0.06488850445218906,-0.12594698563068438,0.1025095296123657,0.0033237741836658436,0.02724426309557318,0.008519701434398376,2
-0.3355233315480229,-0.07603969614147263,0.04279145770126943,0.43220059890003787,-0.15894256411921148,-0.10613191528399596,-0.04497607415644702,-0.015521376000596283,-8.391707072556324e-05,-0.00848183262867174,2
-0.29848809958516337,-0.08036962314817467,-0.08190418700104278,0.07628724228038763,-0.41619991977455195,0.06146629431698371,0.10234039500516305,0.028018842230201707,-0.07359102579598743,-0.001546949770532412,2
0.9248320064464295,0.33112025539867446,-0.5525913942680832,-0.20879509239317257,0.17148608252135442,-0.1356252715945294,0.029070814207076582,-0.059098988510348754,-0.027467937779882268,0.019197176480197052,0
0.4063347290738519,-0.5047243058968197,-0.6143166087855625,-0.20528523198175117,0.037047441470562666,-0.06275697925508747,-0.036506639651111894,0.03097833258617939,0.032027888151345066,-0.0171718577746308,0
-0.305545013744231,-0.08083254369036842,-0.0681098668890724,-0.3435107053259864,-0.04816198938299649,-0.08704675571252957,-0.05178069832977674,-0.019347787717342472,0.03130740480177545,-0.052179677237940064,2
-0.31242227955124535,-0.0838583828308035,-0.06752467666418667,-0.3437094309168218,-0.047901136504834144,-0.08951344535949356,0.08810606875912887,0.009334752825709376,0.03592835325776662,-0.034976530735887856,2
0.102430973646843,-0.39772298635108,0.9034049766606835,0.3274193827218188,-0.08484927473626962,-0.10079776680929316,-0.008745126369211322,-0.00109695793212724,0.0222600229303182,-0.011479068974472352,0
-0.3368358297506108,-0.07558965404559652,0.04894561643882596,0.48076218521738684,-0.16903701844954386,-0.09564863438646869,-0.043765706249338884,-0.017330767334129433,0.0022220463515689737,-0.009788413790882649,2
-0.3437126001008352,-0.07875127621782986,0.04958694040414826,0.4804761364350793,-0.16892168149488676,-0.0973667507764982,0.09616097057474929,0.010114222996277221,0.006115520822390176,0.012307877477796825,2
-0.3684658938951548,-0.069353677536318,0.12476397677466025,0.45592638238727556,0.14943757344994424,-0.05345147930035796,-0.05473796332519663,0.008864673147993702,0.011311478892755225,-0.006875107623127764,2
0.22438802873371916,0.7574890541538716,-0.028656628624489106,-0.38561949525259887,0.02204834289958385,-0.06241648151716674,0.00873697865927116,-0.12205975213650114,0.011879623394971806,-0.04121742597537899,0
0.9247710895154889,0.3323934528571023,-0.5554939123222352,-0.24766212908131183,0.18561597118520398,-0.0811095822853377,0.0269683931275679,-0.05525206497591744,-0.0465207559686236,0.01444258955164606,0
-0.3052179051187191,-0.08148103369377682,-0.0733887380106345,-0.3821161853730055,-0.04180587298732194,-0.05947169645993009,-0.04676195952342054,-0.02906115781652882,0.030575439551862676,-0.026063278893783414,2
-0.3104891668515539,-0.08210426720775339,-0.06253794755079725,-0.36148366310849805,-0.011504391265775245,-0.12724727898498972,-0.04624101198911825,-0.008845595939651382,0.002124473356040492,-0.03224361404092124,2
1.3846861397458792,0.011725289737622789,0.26405481586103224,-0.33383042843204286,0.08068439754166218,-0.13945152627278412,0.029090876355667036,-0.02189249523054812,-0.0039634918456040455,-0.006065756531427363,0
-0.30789976558504883,-0.07994262096286706,-0.06702149745847683,-0.3610599238940533,-0.031697600373308474,-0.11480134295641574,-0.05197106102340461,0.0013841789871338716,0.01501372197146878,-0.02666557661626386,1
-0.3424406179555127,-0.08532169668484166,-0.002041198148294822,-0.33141129042114237,0.21054511426445263,-0.17667807937729704,0.09925972382671033,0.007973232875060347,0.04323227596852113,0.019390201926849548,2
-0.34865072326967667,-0.08830104572739582,-0.001494131622600009,-0.3317469584272171,0.21036830587976757,-0.1743592001037595,0.23818897612852116,0.03416030366715967,0.054502743777622924,0.034402639436809004,2
-0.3096444547662443,-0.08688880393525583,-0.08126876183791687,0.07585118556814183,-0.4164273771712611,0.06938758517922586,0.38159987959625996,0.07111157068508535,-0.03791435010043401,-0.011433959381092432,2
-0.3533728187834491,-0.09128310185901604,-0.0013102616075674894,-0.33186656709416884,0.21017948113580023,-0.16786436363804919,0.3775951127437412,0.05541610402436397,0.08123234339311153,0.007815139285922174,2
-0.2968688033523059,-0.07866407247655574,-0.08578415231686903,-0.27175151808798687,-0.17193387587970738,-0.12918574748659903,-0.052413267840305144,0.014389648091946473,0.02792267659502336,-0.027305936106157988,2
-0.29989900589720014,-0.08282960415691842,-0.08373626990855587,-0.25827930552800316,-0.17157992413223963,-0.13452960082650312,-0.04310048603986571,-0.012371802079523367,-0.0038605506112071365,-0.00032482677176493805,2
-0.294371311424597,-0.0726632619780761,-0.0892926354839759,-0.3338134569240208,-0.14727317750910987,-0.046682273754559474,-0.06234131070396596,0.039433292553434425,0.061212266100112496,-0.025319867576742993,2
-0.2985821434791057,-0.07824376243515745,-0.08723980206583228,-0.32395209185475676,-0.14059464313522824,-0.1138692577024944,-0.053131025984544555,0.01504715429644348,0.02121170091674105,-0.011930559833311368,1
0.39534621906257017,-0.5090330425839992,-0.605404285133731,-0.1896738507854424,0.059680275880324055,-0.10165707688575112,0.10581077040193587,0.06252700593452434,0.018406186063730977,0.012023628796769372,0
-0.31486362963429226,-0.08144472898428433,-0.05166120236788079,-0.3377845423360211,0.014592258945642105,-0.10591144720027487,-0.04568000433881882,-0.016066472298389926,0.012133848597720088,-0.00819909661539195,2
0.20466837609487573,0.7646230048272196,0.018417773917819524,-0.3347269833387799,0.16966603535350566,-0.11584131846200481,-0.0016680316171955396,-0.05604569749755186,0.010960415261061958,0.019749215148081034,0
-0.34352960036976854,-0.08100851829458945,0.0012161600802937699,-0.35933802656180686,0.23709187657175565,-0.09928056390236374,0.08868391016711215,0.030230961605620055,0.020607082851020746,0.009634670871198113,2
-0.3027492381334091,-0.08407243053395988,-0.0819398390603222,0.07613066543639022,-0.4165120233758463,0.07108208403264571,0.24231351529427683,0.04084734885914295,-0.04212013824766809,-0.035545696565806355,2
-0.3381196096948191,-0.07562711224079442,0.0009265304849572265,-0.35915692835781826,0.23687774049447438,-0.10089235446837147,-0.05613097979389913,0.02364295979729096,0.0065344128854070895,0.03718947439750819,2
-0.3388786602452117,-0.08081914010833532,0.00027600963840439003,-0.35891519376275827,0.2376491420734209,-0.10108692277457287,-0.013751829970591377,-0.007036458008091802,0.01136402585937074,-0.01355461358694111,2
0.8350188921973771,-0.826703278583004,0.26877980662560313,-0.3345142939095301,0.22093600954738427,-0.10693005575768261,-0.03255045697930998,0.04132609403669903,0.04910189756590418,-0.01102468339412524,0
0.8360266881213558,-0.8278522301210308,0.2618244607517612,-0.32826392952583155,0.187877051119372,-0.1268560805120661,-0.0260472623093502,0.043117906948198906,0.03663064559006315,0.04348314184809293,0
-0.3326568639079829,-0.06744912842712743,0.0027224096197288133,-0.3548190957628467,0.23684172727620464,-0.07206719365776296,-0.0733825763659985,0.07174780896305819,0.07260994013434521,-0.04735226669844096,2
-0.32979357717364943,-0.08010144165653035,-0.015875923883858514,-0.3397094672712841,0.1592454049695357,-0.08830960352391055,-0.0456085300754167,-0.012629736165666088,0.008747361601657993,-0.01583388963832384,2
-0.3217853292368566,-0.08104947432657893,-0.03606623767981827,-0.31838568242020204,0.06333543535785865,-0.11549348670658068,-0.04424768256140937,-0.014045348194446802,0.012365230715493577,0.01610738998514616,2
-0.3361324574783618,-0.08210535386788206,-0.0026041243528641535,-0.3312016122401533,0.21039608889455816,-0.17596567144084352,-0.04121676646230362,-0.017786974673933573,0.03404067320411968,0.01557559340307305,2
0.9308281840152269,0.3326983210463935,-0.5546768563054373,-0.05093010329162713,0.04924163306453127,-0.11439415356319406,0.026166835281676255,-0.05739247596269242,-0.02768648069129054,-0.010419012859001299,0
-0.32087717086476164,-0.07966281447472277,-0.03011818253661694,-0.22421023581519445,0.018848731730109244,-0.08570972302564303,-0.0487252816314431,-0.018785226547002237,0.017548833831642262,-0.008216957961085748,2
-0.33283494932129715,-0.07912381771427361,0.0037179428752314356,0.2873385571467389,-0.22570604636433864,0.13343394285673899,0.2380422021893442,0.03315981941194952,-0.019089917163510956,-0.02574148788897774,2
-0.33138418249989665,-0.0854496591280458,-0.02927729739100843,-0.22473035395955238,0.01827132527246244,-0.07552041402127282,0.22962887778468244,0.02924173901846736,0.058391648275530804,-0.025877772651389276,2
-0.3268731871035375,-0.08251034640253076,-0.029559956555138385,-0.22447939772897446,0.018728144203821226,-0.0839651282884674,0.09065721281506098,0.008222119221365384,0.03027887225789972,-0.002577020135899745,2
-0.3159411349596805,-0.057187649895042866,-0.027349713050296702,-0.22238299843120063,0.01211080188306064,-0.07708732316442983,-0.08501380294796262,0.16901147016567708,0.07492193007412432,6.454427258397328e-05,2
-0.3371290568094687,-0.0791490892987257,0.0022600697691664414,-0.31242404694981624,0.21384987247000675,-0.11226306632268193,-0.05011236168124098,-0.013203664794766501,0.026358330000815056,-0.0056620295022732975,1
-0.2995934125784244,-0.08066985013299072,-0.07920599610173713,-0.2449346449536965,-0.16334226026850113,-0.10719622873948623,-0.05015255500514094,-0.014175024162896836,0.026008668754340984,-0.025098677952308322,2
-0.34956297084918975,-0.081224218501879,0.02694571199671549,-0.308988304851964,0.31156621862727163,-0.14344097293540056,-0.0386386285280741,-0.017284955948881554,0.01005861577970513,0.04475364769245857,2
-0.35423731466859004,-0.08414820620124103,0.027173682343209608,-0.30906339656773574,0.311485743866824,-0.1379663578529604,0.10116945731963822,0.005104159085597384,0.03684040656175638,0.011756716758809967,2
-0.3282406693170564,-0.08285463726458932,-0.01939945996821129,-0.26586519321003804,0.09609912261805273,-0.18127531776318456,-0.03790376509333066,-0.019975245690988304,0.026048224741150695,0.03314786610355114,2
0.22797620124024506,0.7731719597450979,-0.027622864060219306,-0.2180597973327599,-0.10567625609276403,-0.1300338695160276,-0.012661667260004627,0.028895685098910287,-0.0009222387714020015,0.026898811314393353,0
-0.2973707272708047,-0.0766329784203015,-0.07882329045076232,-0.2246030053563798,-0.19369833432062786,-0.06667727905694402,-0.058146902654444436,0.025457884545034837,-0.011617266194881381,0.059112738967832514,1
1.3358029231185793,0.01951390666940055,0.41497208910057254,0.4024102701898922,0.1522250793387843,0.022188528183329993,0.03787116420094654,-0.020563313555955105,-0.10441060441161922,0.03038133551230766,0
-0.3224122156263255,-0.07274723432118177,0.003170306255806684,0.2878318661760155,-0.2251463991944587,0.12135710020154084,-0.04043969529858919,-0.00799315037248017,-0.06230907366621894,-0.007880270940446675,2
-0.3012046020471961,-0.08165939591355104,-0.07705202625600724,-0.21950393874359672,-0.17240917151562538,-0.10737210933989653,-0.04591509306779411,-0.022226407149209256,0.018346961742095852,-0.0009892384036231255,2
0.18115837491878564,0.7630043179812277,0.07530094167186631,-0.27992615900208906,0.36315596834320485,-0.1407539410035615,0.002926767972832568,-0.06867127633277367,-0.010430017304931904,-0.013081015701489434,0
-0.2938033629339632,-0.08069752365396012,-0.08755712592734854,-0.20318036036556247,-0.22882777036066923,-0.05963565985892738,-0.017508358995917107,-0.01490986021755578,0.03638197323714743,-0.06912209072457137,1
-0.35056443844183954,-0.07764913102524951,0.037591675112950924,-0.2843818629364593,0.33720254092329316,-0.1585132763918627,-0.05402991892461048,-0.012229596297627265,0.0702568084792179,0.0075263692415761555,2
-0.35218198973480286,-0.07892023730904349,0.03894583808447938,-0.2820047271495133,0.33900889330524814,-0.09748499792276666,-0.04592428457475377,-0.016857338033478136,0.01757139047077509,0.0038247436841490168,2
-0.35700930125982155,-0.08190675194308884,0.03929295019198897,-0.28219774571280315,0.3387722956768109,-0.09169358374257226,0.09374852866144633,0.005549565477005107,0.04202935462469917,-0.019646678341636425,2
-0.317185159247617,-0.0797641616965584,-0.03823722857505394,-0.2282100912338592,-0.011699851121329425,-0.07949579406128073,-0.04688760522305885,-0.009131439485114972,-0.003506521293161578,-0.029169629731877287,2
0.39652262548139966,-0.5040810734997591,-0.5862681052855876,-0.07564889117447603,0.05732366989935242,-0.0834110255279513,-0.037035696195371906,0.03567685285334068,0.013920374825500202,-0.011108501897693381,0
0.8777313454427157,-0.8273143560722933,0.17728819677586752,-0.13350105671025211,-0.2958109808141653,-0.06693281975695413,-0.025458212151499644,0.0566391837339967,-0.008331459746127265,0.004477700458211619,0
-0.28299937890635607,-0.07647778869010897,-0.11135736256926511,-0.14742276124960588,-0.3670226683356288,-0.0900549006465511,-0.05030746787207848,0.02747865562580001,0.020859202393847462,-0.006617195323773399,2
-0.321471837576075,-0.08357656894649877,-0.039711676718538605,-0.17863811500267696,-0.05291146008871784,-0.1382398430108293,0.0926980217350677,0.012461420387890762,0.03766171766393702,-0.0006604966979461739,2
-0.3391312488108485,-0.08240866125454459,0.004155673386876451,0.2871370510542159,-0.22559104904025093,0.13377731326319403,0.3781129158390767,0.0572745780218933,-0.008715503270843913,-0.019282692350423913,2
-0.315798269439698,-0.08021821569052723,-0.03995653411807722,-0.17840648986820323,-0.05275725571296876,-0.14291178145400954,-0.04658863222393206,-0.007952991981388859,0.020078386354485885,-0.001221316423771439,2
0.22487056444607123,0.7603508192648673,-0.02254944774406363,-0.18865955906674753,-0.097986069971057,-0.09777446704544668,0.010150516307875977,-0.07642477352506766,-0.04139642430637286,-0.017299377879461307,0
0.2303693056084357,0.776323882575426,-0.027085752015443724,-0.18455233773802773,-0.12988549441752384,-0.11373251985754743,-0.018309850090965092,0.054363141106693644,0.010863677648073642,0.005544834984121327,0
0.23117698659088223,0.756722534132698,-0.037840345467797576,-0.18067870700489103,-0.16127582043050917,-0.12662319693901172,0.013481275429339707,-0.09997173290737486,-0.03867052750954835,-0.03226532642922764,0
-0.33131096210098054,-0.0752829344903411,-0.004127723468589505,-0.238485360359689,0.12935676386544848,-0.03930841838985446,-0.05565448555348694,-0.0056939219168822604,0.04039038831075212,0.01687741788311599,2
-0.3366746529635126,-0.08072268988919172,-0.004180598336935547,-0.23861732219214093,0.12957019477095835,-0.035586215518345884,0.08811198237260016,-0.0029957703746827163,0.05823976770984855,-0.007198060162264018,2
-0.34160138346034413,-0.08375328605293698,-0.003953896907838481,-0.23883087106797277,0.12925883163106885,-0.028581045208675684,0.22708847934276613,0.01797376396881897,0.08304660963615325,-0.022842320120912595,2
-0.3516222558117455,-0.0896106427375781,-0.003341824565713321,-0.23938050902929575,0.12844052740948006,-0.014264882564194312,0.5044565719751781,0.062114130273712514,0.1303889075898474,-0.04267696160455137,2
-0.3265227050302673,-0.07626478176046342,0.0031982665993954113,0.28757183981083095,-0.22571781368878732,0.13278742937796575,0.09881433428854107,0.0054628629905895815,-0.02957163998448362,-0.03655585739319568,2
