PC1,PC2,PC3,PC4,PC5,PC6,koi_disposition
-0.0844200392612114,-0.014864996324875318,-0.03398852786396374,-0.02063198669597392,0.004604629937788314,-0.005617882836658759,2
0.0465852108746933,0.012138775862534862,0.03751234683557747,-0.031737121398635236,-0.0564959702742855,0.13950406036982452,2
0.03825326088446616,0.04643013202870789,0.004132391299791836,-0.05231328515724338,-0.022984949897406525,-0.01561816874000692,2
0.07153717650930677,0.015212718295684817,-0.004934686894878026,-0.012029573644885775,-0.007328568155284381,0.024079233609770934,2
-0.1140791419757645,0.027092436608397427,-0.018461053457501906,0.045639128585771134,-0.03420527629393373,0.009560613234943345,2
0.01020228011423079,-0.031098833202462754,0.0022218970716637964,-0.05184985787006077,-0.0006278591701819039,-0.0024298494488930074,2
0.05746152725352757,0.061903877328426546,0.01509312633852726,-0.0550111958575947,-0.027004098549413956,0.007267338402167339,2
0.054033792788077524,-0.004290357957663804,0.0470489140722151,-0.023267961602250913,-0.14235123466301144,0.2840641008267973,2
0.04662231143923196,0.018635589769034164,0.01665998528917733,-0.05371848804373785,-0.022202220164617145,-0.01390739212174174,2
0.03752336151430892,0.011793449408474878,0.023474062417896496,-0.029790788135047895,-0.01762732980964256,-0.0032817335824345383,2
0.04347672125240394,-0.012306353247447693,-0.026200937535177587,-0.024886139224569878,0.01962685700671608,0.004018769271129404,2
-0.03910952887077935,-0.07849425878896708,-0.006025214911671026,-0.016021488687981734,0.006464137197040167,0.002316820608750411,2
0.03554310668049839,0.007253390087185168,-0.0340950646283899,-0.025281431933144582,0.015361642589141682,0.01454628201531508,2
0.05685153226364583,0.012527932416547016,-0.007554220027547549,-0.015438747172570298,0.009822072305907734,0.0013606993406685359,2
-0.050277938906510763,-0.1849717419325504,0.025559073828803115,0.03603804751342246,-0.003099540170685833,-0.006437168403566157,2
-0.03378087005335271,-0.18549447003560593,0.043112296466075985,0.026572512870637492,-0.0070453810021583905,-0.005817935893144117,2
-0.05107912756570359,-0.18709944004798137,-0.0058163962855164566,0.053159500702948836,0.000946507192754962,-0.006191010896106879,2
0.02826880223264089,-0.026233170257770257,0.021663020573156205,-0.03676901053742331,-0.049974466745749985,0.05409292947440435,2
-0.03222163991391322,-0.0447688161216899,-0.015271311863444138,-0.02906329389754271,0.024238237877485816,0.008921830069156901,1
0.00427151907301828,-0.18247452281746337,0.06019105695770889,0.017788988259921375,-0.024368562491724918,-0.013274589567637234,2
0.03192735132382532,-0.07709910168672927,0.04619060016546467,-0.014066021857033654,-0.03429697363649779,-0.006845312395163337,2
0.03931061177149135,-0.10835586612041313,0.0021941512616632393,-0.020513782771073904,0.01642233596145598,-0.0032345806051283623,1
0.08720215075938914,0.023634888591230745,0.005500557748991096,-0.007504934585947111,-0.010750464776263844,-0.016744193761226062,1
-0.06335199291080734,-0.23950341299179323,0.04205234666467634,0.04244290383940019,-0.019994786112353898,-0.0016340765370847614,2
0.020927358098843177,0.043866181481811053,0.002689822059947075,-0.036365266608306974,-0.02752069640950549,0.030946379065051544,2
-0.02916154432734648,-0.0013081047067277066,-0.022033081266450098,0.014423922720713779,-0.06660484828382372,0.038962098492916784,2
-0.06458960470350476,-0.19327738076603646,0.03578769998814481,0.02612011462914614,-0.005212061918105228,-0.005146119206737184,2
-0.0028125566507350886,-0.20936556926744623,0.00807697830398641,0.03326360133490863,0.005227074292530602,-0.00273014084214708,2
-0.021055022833514174,-0.028154956756312795,-0.009735866838859464,-0.03912901505135266,-0.006233977022191663,-0.0062220607429696,2
-0.030565456242381286,0.02316497946549211,-0.06022358495795929,0.0005305163359703864,0.007987251527249205,0.011203501970920805,2
0.07554014163853437,0.07001478046869981,0.02542970515989105,-0.05938685703917029,-0.038076077001536916,-0.013472407696976118,2
0.026576257998232624,0.060834750558955965,-0.006832309921018556,-0.055679012436257676,-0.012016064458520385,-0.005493857804454469,2
-0.0024843666109054625,-0.051795678318027144,0.007725843805719467,-0.03380849411376911,-0.005340949378530405,-0.0031760469819191173,2
-0.062297253303967,-0.04995176418373884,-0.02635764641991769,-0.01795098169439336,0.00838046001320294,-0.003816536102553317,2
-0.021153821555690858,0.014267756882198817,-0.01269044651379722,-0.031001686569130046,-0.030810803241973925,0.04593421240600091,2
0.06562598721420373,0.003967758320270907,0.055415921630526284,-0.01318375888387191,-0.022433600951608415,-0.014230547526660803,2
0.013923066998201014,-0.031492430878887936,-0.002957752776165577,-0.06405094239899976,-0.008343371383716078,-0.0033159677073383285,2
0.0028397891006878176,0.020281649160631073,-0.011488911542079443,-0.06147901193351669,-0.015347315732646546,0.028754992301313866,1
-0.04294381677773128,-0.21518120507278618,-0.0018097946742430596,0.05010383514342471,-0.008773541282808835,-0.006360408023092152,2
-0.07791299081696322,-0.20545669221216534,-0.0019520178288687784,0.056575868755903945,-0.014634485138240488,-0.010819614554362516,2
-0.0036085860799932603,0.017279482852272026,-0.04685010048023311,-0.011148590203025291,0.01579049582916157,-0.00268134606100477,2
-0.011813626467615641,-0.21956534479841033,0.005267306287334136,0.04462647727437282,-0.007727996831412156,-0.011475381814956885,2
0.031116180824899208,-0.02532784810198256,0.018459878415472666,-0.04571512755106879,-0.04907566756992538,0.06257566737858623,2
-0.04529297638792201,-0.04200118499481604,-0.025390686722490362,-0.01692583244909804,-0.008022845777618418,-0.007407971814135026,2
0.09104459521190057,0.019963567284245583,0.07857582959734866,-0.007437504098587239,-0.10525937096758768,0.14359588465657705,2
-0.006961211240009329,-0.01840781591676572,0.004830311901869892,-0.05866325727839813,-0.004605527808390321,0.07993411414228435,1
-0.006860855585907584,-0.04374435499411969,0.01216558503797634,-0.024166820285911796,-0.0034531749644945405,-0.0011252551517992736,2
-0.07894619193361685,-0.017954973690505995,-0.08197753319007627,0.02703527396161457,-0.01844563758497213,0.020540844195079417,2
0.05930257076169976,0.01632348921350125,-0.01772417446410996,-0.022608061146688826,0.002285222937089831,-0.00948226050887172,2
-0.12220343485155528,-0.00994867526453839,0.01745127463554805,-0.030870594690027876,-0.039601905088453335,0.06754475361386339,2
-0.020630244057188957,-0.037578341219263095,-0.04463653533157112,-0.011465470909782692,0.008936626163607077,-0.006021869341594313,2
0.0928394475048819,0.039605173491508154,0.05313254877670638,-0.05418722058844851,-0.13047774044031185,0.18963646676706658,2
0.014802429487856485,-0.06575062964563347,0.024725359563320143,-0.02129181353122565,-0.01605650228975558,-0.002163140744791606,2
-0.04647522868183061,-0.08992729297385466,0.009618227506848128,0.006677862171111988,-0.0007858814027899314,0.006948317460374849,2
-0.022654787238369754,-0.2069744092716865,0.04895717951690045,0.03011575836356489,-0.028763861438987983,-0.0060558800613616315,2
-0.013615210949890972,0.01149171642082806,-0.010807909933888674,-0.025926965338924326,0.011216867424053598,0.0026649968472278874,2
0.07632749468863384,0.04956294578313637,0.010352775752749243,0.011393587476407917,-0.005107726205159669,-0.004526772118420281,2
0.028467480573667072,0.013662912461047038,-0.031974586732434584,-0.004956676574138702,0.0007528797395861632,-0.006060150414013315,2
-0.030957016048816958,0.012241415771937485,-0.03935653316774528,-0.009298513822509668,0.01564701727742891,0.0033632269850745367,2
0.025053578833749923,-0.058442308654268714,0.0383517055973487,-0.012206279716237516,-0.19079364123023893,0.4136592491146083,2
-0.022280450650108273,-0.03799637862102605,-0.010970812442222084,-0.03389433773451368,0.0246850300919073,0.01781872079901031,1
0.020049785776475308,0.033338913081777145,0.003588253234573339,-0.04631101565097552,-0.011292798852879298,0.010732648605947371,2
-0.08369824381209152,-0.22195890012934452,0.03547824821533285,0.054982310127948054,-0.01409900381036014,-0.010840231120437901,2
-0.00842893871442641,-0.24355509360931446,0.017791433767619092,0.051374967669432815,0.0013342492807769829,-0.0074261326298445335,2
-0.05109941370411552,-0.23609737237752035,0.04674092357376827,0.0458232182596809,-0.017423006440433993,-0.005093300301299994,2
-0.22445623995949399,0.2989000550801485,-0.20583747822441192,0.2517259406877741,-0.2944755059972727,-0.05281391947846883,1
0.02282002448102757,0.04631788677553735,-0.02894610415292456,0.02566154200691492,0.007356896810996867,0.015418567647640548,2
-0.020898835476122042,-0.008282628945153903,-0.009230324876335886,-0.01628152460809039,0.014540011153490087,0.002159387608013022,2
0.13610672054150508,0.08727462359857069,0.07149504432868056,-0.06263174075178642,-0.07480402076613404,-0.019238624813715504,1
-0.024346622827416096,-0.08180178962780191,0.013858215209420849,0.003136751553775042,-0.004031949487590053,0.03390772066832952,2
-0.020196284427639145,-0.09638095773011447,0.022950281797237817,0.0013618015424510376,-0.007927971145919468,-0.006424206064403335,2
0.03241329701809847,-0.10399945408865348,0.0006902313538189688,0.013313762877056887,-0.007188422437468564,-0.010814456660807855,2
0.01915439656563262,-0.0014494121266683576,0.0008451357528299286,-0.05111413968807212,-0.013053644453012993,-0.0009213516708410461,2
0.03257545127759956,-0.07102033749243926,0.04800062763851249,-0.009193043924857005,-0.06214570129211669,0.10671506262267977,2
-0.026844959688859485,-0.05896617906885657,-0.004919827091066979,-0.016297166677836577,-0.0062631098146379675,0.007393518454050192,2
0.05707349693634961,0.04278955460268571,-0.005130280867450606,0.0110410485936731,0.012457105440562137,-0.006092764875443078,2
-0.03324658906817562,-0.06011258963018816,-0.03947161797490091,0.003335910114998311,-0.0058150857584173925,0.01664839839004287,2
-0.03620611414170331,0.051624378304862314,-0.019502500519349184,0.03969239132835545,-0.01677883468743689,0.04670298628902785,2
0.01612116487461973,0.04124575959619868,-0.02667164078387401,0.03864152783815142,0.004261264456207185,-0.0001074036627819744,2
0.060061249542219725,0.03914032665442696,-0.002151592659247878,0.0264835048109619,-0.0016468793122768742,-0.006602270355557121,2
0.12166204750555447,0.049334979857552134,0.04271961544415093,0.01772212683483284,-0.029488965111928007,-0.02254978454751365,2
0.10425933098387215,0.05282060872677007,0.02354885350327193,0.010273824820812686,-0.016820175030804196,-0.009608352434479791,2
-0.049168668147745814,0.038658968913536144,-0.01931043560944312,0.0230265786384056,0.026007772926906845,0.0014344281428307084,2
-0.027435879641408558,-0.09325884431951614,0.017338219521453747,-0.013002326239320598,-0.003136079985309279,-0.0018968081733835834,2
-0.017525926352062682,-0.10968458553739198,-0.0460738194468095,0.009587135937666118,0.02179888153419198,0.0018124283117031369,2
-0.013438496325480543,-0.10583133692501796,0.031040952804988656,0.006673999738200911,-0.0009215727714711787,-0.004090195767921144,2
0.036539097850715734,-0.10896808608585003,0.0114478496904242,0.02155429625704292,-0.006842836963214924,-0.010567534783209894,2
-0.004604478464511686,-0.0478285515363454,0.011279581091206605,-0.03528154737320199,-0.034183996497508834,0.09684337681959168,2
0.03495465090394549,0.0064789263743250695,0.009727936002467527,-0.052652818468309256,-0.0226728305280089,0.0036752909823391583,2
0.03371682762524289,0.0059861615611721914,0.022703685626555795,-0.026590116500368834,-0.02420009760301429,-0.014682970152071604,2
-0.0042072739836704455,-0.07644604439410987,0.020756354938685318,0.0008544697832597386,-0.00048745763061867545,3.542522702462012e-05,2
-0.004120466982803906,-0.08042729954581411,-0.017503752653897284,0.020283836019418716,0.008026910413971411,-0.003344785240194845,2
0.03450782304562139,-0.06689989001697134,-0.018287003577279512,-0.009358259290250305,-0.003539360398761254,-0.008190992090392191,2
-0.032530843064179644,-0.11877403009915256,0.018390619302730803,0.007851139387551725,-0.0015299903217010924,-0.00023506196254901993,2
-0.07755480878234046,-0.11251617880609825,0.018902880547358336,0.00888981120559061,-0.0003737541625041886,0.00043793778951123493,2
0.057362826399389326,0.052386355908263134,0.0238801581721127,-0.04996740612901894,-0.03226531122956799,0.033333102126571985,2
0.04153039149852538,0.011973458052874133,0.02555776442175716,-0.03460761489734238,-0.029083395191585853,0.003814466992583377,2
-0.028361016878648466,0.03250954686088861,-0.024719992055123388,-0.01751983913670881,-0.010802017161252416,0.00140359163698569,2
-0.037109472222625256,0.0017352599053269036,-0.02108963332634889,-0.057098290848158324,-0.05784791444839015,0.1617660519328287,2
-0.11798431855053049,0.042697553498665254,-0.023371496183683962,0.06480311143165024,-0.018032307843721573,0.020996807828359405,2
0.007237002938973717,0.026933962068637657,-0.03396056061477462,0.030751477234408752,0.02594307735630314,0.011703537908088592,2
0.0028392826126260456,-0.02469072472841612,0.0060757043651199025,-0.024314476914608023,0.0048439690799127,0.0007067978798807457,2
-0.031501591643346476,-0.05353350149409803,0.004104078760662488,-0.011371953215588182,0.0005782314289077451,0.0030913557068326693,2
-0.14454123219053586,-0.13846676382053463,0.005202737066758037,0.06857815343241623,-0.046142459425882104,0.047280958832578705,1
-0.00549501812003743,-0.07317899915215194,0.019942673417525668,-0.015530466977409537,-0.006600757631416213,-0.0025129344486595232,2
-0.07373599236317169,-0.06670312848313255,0.007839988014629774,-0.00924461385011409,0.0004093732800192722,-0.0007997160641546649,2
0.011241010922932088,-0.09217337169161782,-0.022486924258590425,-0.008087445519463039,0.020544858759897807,0.001108807144559269,2
-0.11460836927973274,-0.2338416257000271,0.04027070135708153,0.06340189195090021,-0.02024937074127646,-0.012866446425217217,2
-0.06461278273297354,-0.02694981282311352,-0.011766822810287354,-0.03208486380827115,-0.0747015094414286,0.19312442833422494,2
-0.047377626034952124,0.051518338019087694,-0.05735481759531516,-0.026614656513696527,-0.048535289728258775,0.1142137841198984,1
0.0070052516523223364,-0.05858515744502927,0.022265217149861252,-0.02564364007059978,-0.012688648201940883,-0.0035780770487716857,2
-0.04037982790555807,0.07574918285352618,-0.0456227766374342,0.11910217087406931,-0.009420381432944453,0.07036794713774486,2
0.009432077237779314,-0.08305843967024605,-0.016620765990010892,-0.02833683359558042,0.02732143818281715,0.0006046042757768895,2
0.0035554172719004427,-0.010971992684289953,0.002496456299151477,-0.04422820406966754,0.004203208573513889,0.03631423566789416,1
0.04616666294987062,-0.049193637551302107,0.043433483088633346,-0.029455514805344554,-0.031018439557155365,-0.018754815865438507,2
0.056786344124539,0.021575197776536544,0.026873031911924358,-0.05765985991214179,-0.02574149418634133,-0.008175698167904316,2
0.029491885085856588,-0.01531882040521554,0.027457178844694414,-0.029906967418083623,-0.019050969370399,0.00010539564413825813,2
-0.037681666212944706,-0.017525109778269553,-0.0011771793483975584,-0.02293315067444764,0.004110740103930483,-0.001978172889545261,2
0.004092888414001671,-0.030290052981470937,0.02762250918208926,-0.049901308350579786,0.014816596945137891,-0.0025755472934190747,2
-0.11817743620397753,0.007538740510552317,0.00021659413844535083,0.01609779224088981,-0.009329023784517814,0.041949281272866415,1
-0.23614458003414796,0.1281494435588518,0.05792947844972796,0.08816266507310745,-0.022601698721333233,0.011259383084244958,2
-0.04416218546956235,-0.030414250620163945,0.008746333445500696,-0.023729323907756925,0.009265539909423607,0.012844110966398675,2
-0.05889157040498139,-0.022912391751339183,-0.03112883215193218,0.007909176390388224,-0.0037310250183339184,0.025839023051569716,2
0.046309102268252425,-0.03452662758939414,-0.007944672456551099,-0.006676601175066001,-0.002992104920392334,2.8836753486988387e-07,2
0.08754056018082007,-0.027882008388583922,0.020109882093806306,-0.011610817843745553,-0.020701414436572647,-0.012249680090628807,2
-0.06674013598883533,-0.07188975416174465,0.022950971608991063,-0.017707882224263904,-0.005894312233352006,0.0007917164163465725,2
0.05761891168216562,-0.07626338364761794,0.005451617704542346,-0.0020987701262547933,-0.014757958150263303,-0.011807767728980382,2
-0.030598281535919467,-0.19113064358714602,0.040288260663238804,0.03126491934303745,-0.017526804739300034,-0.004120745233121255,2
-0.04524170734929181,-0.19001296412572402,0.03448825945732441,0.0342637900754519,-0.014989223507732505,-0.005704884142403573,2
-0.00148918912058491,-0.0034547145793027674,-0.005920996585545124,-0.07006596400324218,-0.022407485516285724,0.07600764372529113,1
-0.05096076868260099,-0.05658060893294122,0.007773572604449546,0.002369982646407887,-0.0032152896831264106,0.05026513474629648,2
0.03442454930005249,-0.06264389175545092,-0.0007565465968017957,0.010913690602170808,0.004642775170073291,-0.004524983441409862,2
0.054024952490238934,0.018106521316241037,0.039489637631028605,-0.03445079445383008,-0.0034133750913741406,-0.006178470842945298,2
0.016000375762845135,-0.07714435700942364,0.03761470332393089,-0.002164957839166104,-0.008719825920037142,-0.002144871626713574,2
0.012290994842239451,-0.08719106641683992,-0.013060615863676087,0.01771120432601971,0.010087754703059526,-0.003759197203214118,2
-0.03834064144386162,-0.21178702058256993,0.04145421975300878,0.05007690740463142,-0.040490508782073394,0.011015113663544683,2
-0.022069898941158014,-0.16669483451442957,0.0385593901913502,0.0266576704875067,-0.01561666599756298,0.0026803881290139195,2
-0.046128118635680795,-0.16784624259424666,0.03564647919755125,0.02413585069282757,-0.005952760796447433,-0.0006742124095493847,2
-0.01128846354699352,-0.1843388206739232,-0.010177113316381802,0.03868079694328493,0.014274153396147328,-0.003160136336142282,2
-0.05209801275251063,-0.0863794487807161,-0.007353242615838413,0.016714954839511274,-0.004579123983739556,-0.0009503483375519646,2
0.08191503207641043,0.0463514068254561,-0.013863366582540615,0.0035221302972941355,0.0025244279964827367,0.01740658533038621,2
-0.007211281343178821,-0.06303295341043522,0.01976131155800988,-0.0024985819819034437,0.0053028976933254335,0.004853199463843749,2
0.0627308373680577,-0.0715743205743325,0.020638103342359115,-0.003915351266232266,0.0059547286613323746,-0.007989379145727763,2
0.02711845604950906,0.05143604188471903,0.0019554458184344887,-0.03199414581274573,-0.03218332385895036,-0.015379347140717115,2
-0.12296249584161323,-0.06064225837863389,-0.01890669106460647,0.014112204085595846,-0.0073837478367539495,-0.0020850553291562584,2
0.016435471715590733,-0.1045306449191428,0.041124026027742296,-0.008210946338710952,-0.11846218477834282,0.2082455595777642,1
-0.015623752846162577,-0.0774742283166055,0.014670123589582626,-0.01854154936790615,-0.0170043295239205,0.02467278948964872,2
0.050367372273565816,0.015269051862950425,-0.007224714590220981,0.021928473262705535,0.018775532996585523,0.028059103773507777,2
-0.031495882701789504,-0.08435144678431761,0.004851615064896404,-0.022252909290595438,0.007434460094186908,0.0035739430582887965,2
0.05323334414590089,-0.0809053329230096,0.004227492705456415,-0.007548864232390048,-0.016515814608013865,-0.009624451130941453,2
-0.04733239711532261,-0.23754719438341687,0.03816603276367443,0.04454183775015317,-0.018616514728500635,-0.0074728407649451295,2
-0.0481167202295906,-0.23212294935933264,-0.001507467001572068,0.07519182844040824,-0.024820142457732133,-0.01404122055389905,2
-0.04752572053259856,-0.24450946387260553,0.011890949637934741,0.05310810678198729,-0.005687850683397156,-0.009743234025168891,2
0.020139157045744413,0.0057875156259000315,0.006049740283638492,-0.05852683290818849,-0.0023459905444079185,-0.0019502085307831246,2
0.00993003887142886,-0.051169219724576255,0.017562889053493503,-0.028017060833137413,-0.023374246946443324,0.08102418598298398,2
0.019165777983137466,0.061708644939654146,-0.005587055942447247,-0.05551984977740866,-0.04370277444498831,0.0797430172153546,2
-0.00428656552192675,0.047872077835334,-0.017535685230207498,-0.039168303993367376,-0.016136966611100746,-0.0017120570670087665,2
0.0200243634945274,0.14268547158540984,-0.06995507077434793,-0.035785478193710044,-0.0767411741604268,0.1862505703809375,2
-0.04986155938809709,-0.21056354203995603,0.0383300806960559,0.03149468421224115,-0.021442005317441105,0.033831428505441435,1
-0.1572243000051236,-0.17665132349090676,0.044240244922582515,0.04900618554602471,-0.048418173608915746,0.01744758079685071,1
0.01623604506757718,0.019432173310299932,-0.0016375918489036849,-0.04362505240863615,-0.061805826417112436,0.0717805231789726,2
0.01564425590466859,-0.13806551631839506,0.05300539378637366,0.0069309036296712635,-0.029040345238316136,-0.014423908934396676,2
-0.061584228942750306,-0.14321875830187986,0.008232537720295429,0.019413833674082965,-0.0026218029840301776,-0.007002389058850868,2
0.059821303060698834,0.05093193942294682,0.0031321849439820185,0.01937487052717219,0.037095339717475084,0.014475369134841666,2
-0.030723647628164295,-0.062488357637461314,-0.0018753912703533312,-0.010130487506463606,-0.00913376388686706,0.01510468728356835,2
0.0005459961401887124,-0.060685063658097296,0.018886000123640126,-0.017303827081580687,-0.015869431729427393,0.002047557376071939,2
0.08944096609155264,0.03883793322628774,0.058320453819538785,-0.03827430196623284,-0.1230447473493497,0.2073732432507402,2
-0.04911880782593747,-0.21313855555076164,0.03802427324207838,0.036466697281228304,-0.014160507227727954,-0.0032119389426907637,2
-0.03369200829497021,-0.21120164633369587,0.04492451849718177,0.03621537917181981,-0.018818957985496286,-0.009789543703206142,2
0.011259657598695402,0.051959951340142495,-0.045118180970751896,0.020318342514007017,0.010977169778337395,0.01899305347054111,2
-0.05038723521629867,-0.21162057334773227,-0.0032054360376117556,0.06382423417652276,-0.013269033156041467,-0.007768847574524091,2
-0.05501701426130472,-0.25883524600843666,0.04204400065799007,0.0432764476087205,-0.025732067851376515,-0.011375291485570656,2
-0.007571706083823726,-0.26451488258127215,0.018823022246170846,0.05728236577424674,-0.028125513722059403,-0.014066051835664253,2
-0.044928329369324185,-0.2667139315277114,0.010197503129476645,0.055588360312034,-0.015559846201882726,-0.010314023212509998,2
0.015805921211059743,0.02925086488803145,0.0034428309331372736,-0.03987454042410397,0.02235459579535205,0.006754780422914326,2
0.053229963778777284,0.042069558717002895,0.015564395747156535,-0.06195230258086765,-0.01634228997209862,-0.011510852686660454,2
-0.07826405578314646,0.05120734476904624,-0.07105127568551835,-0.014105987977936961,0.003078956411954908,-0.007004763025969325,2
-0.042431020864676296,-0.17705204837742428,0.025522811053076567,0.030317198971982505,-0.012590972724940626,-0.001161448810500725,2
0.002945772253322515,-0.18801842535942973,0.008965097053749526,0.034020261543743845,-0.0022891834186815254,-0.010177340672546591,2
0.02921828802690098,-0.0062788614193834665,0.0151199936411271,-0.03858265114825129,-0.16545791776533295,0.3409055043961588,2
0.025436310199453412,-0.011536770462120332,0.006083704785175596,-0.045516647667895115,-0.028136355758814287,-0.012566223229628895,1
-0.043792825607457224,-0.14615398891145906,-0.036427693756460905,0.04624364138544258,-0.0019725322689305796,-0.007223042218212666,2
0.01951692411518818,-0.1500028932206829,0.004695816643086565,0.02423853178439844,-0.011115228274808814,-0.010318066306703047,2
-0.000416925304668692,-0.15542090686156657,-0.005844835240807296,0.022303375041510917,0.002083756371843807,-0.0064311030817691475,2
-0.0005327035595625621,-0.07470410291080833,0.029416951002823797,-0.004699171520369459,-0.0004496746081175684,-0.0018283509581228426,2
0.017162532124329326,-0.09534174614310745,-0.01659836015928919,0.0032324535017891824,0.027939002726234532,0.004045570382530274,2
0.04791144996121279,-0.07721868989834357,0.005687644397645183,0.013219323997252896,-0.005384018539121629,-0.012690739938358255,2
-0.02148248079112994,-0.02166753505336251,-0.006813211403063862,-0.02223995693369102,0.003941748715250591,0.002478227334595045,2
-0.05305868477654496,-0.01678165944066706,-0.009307670985105078,-0.0191176917513935,0.005511630350088064,0.000591852830705937,2
0.055991045864770994,-0.02656049212259655,-0.007674350521702239,-0.017623759386137198,-0.004324401708033333,-0.010162718494529372,2
0.02098865702487031,0.04802035001165458,-0.01725449724843254,0.024040360713559784,0.05037142281317411,0.021023812994194483,2
-0.07056346166092342,-0.027473043941109023,-0.010362044730663955,-0.03270941991520071,0.026149641922788243,0.0034561917584617382,2
0.04522644606813642,0.015155946740713864,0.04781104106480163,-6.652561568256677e-06,-0.05334954550938434,0.12381140148526161,2
0.004983442180809869,-0.06114185314976227,0.01724353670148677,-0.018833510378429803,-0.0198507848922006,-0.001741036528599177,2
0.05915559746275645,-0.022631947614524243,0.03930124941563986,-0.054075028015211836,-0.026387792638698344,-0.007248411523436073,1
0.02680311072420548,0.0590549414181621,0.0032738247197983657,-0.0436720862969973,-0.05377823177619195,0.09198596995095115,2
0.052881250372295935,0.04628164150007025,0.020810743792923844,-0.04892098899420006,-0.12196516028731579,0.23501951119957187,2
0.051421947830691386,-0.009008916403767948,0.03686736110182245,-0.041640629821048214,-0.02262119176512857,0.007743680388576376,2
-0.08560124110840867,-0.03115915392313382,0.008038389418640868,0.01079744836164761,-0.05954162649027942,0.14134633639608113,2
-0.04072797835795779,-0.04374934377398698,-0.004776295500553008,-0.04855099865861688,0.002199745145684838,0.0008617408925622581,2
-0.018216927800580044,-0.06504510125282174,0.005145606241088837,-0.018419501761210183,-0.008285077737759999,-0.002370995928059077,2
-0.042020398669706194,-0.06306164030207548,-0.0018232193676720881,-0.014790332404256559,-0.0061109709717072445,0.00032939175645669015,2
0.05457728330771642,-0.07299777168857338,-0.0022446089344152695,-0.013585969290088727,-0.010554403645759356,-0.011192286367230438,2
0.018970137160109663,-0.02241290097456718,0.022811928644563242,-0.016238682655680545,-0.010917435336603267,-0.006196129560518127,2
0.02054936852758399,0.018562350585233308,0.0025962521758098873,-0.05217664665421065,-0.020196334002666922,-0.0014444284268338985,2
-0.0077416612424260935,0.03509460675866083,-0.03222173963485587,-0.07527750878214454,0.03644592453482611,0.008260173936727344,1
0.05526010190478576,0.0444403772660706,0.02046492181315829,-0.04835721540952065,-0.03929760894603229,0.0024033300407561476,2
0.06386345548184225,0.018473499897525066,0.06016835497765959,-0.00032467599940655406,-0.007570356734058246,-0.01081105962339236,2
